product url,product name,product price,rating,number of reviews,asin,description,manufacturer,product description
https://www.amazon.in//AFN-FASHION-Casual-bagpack-Backpack/dp/B081X69ZL7/ref=sr_1_51?keywords=bags&qid=1653393335&sr=8-51,Afn Fashion 45 Ltrs Casual backpack/ office/ School Bag/Laptop Backpack for (15.6 inch) Blue  ,699,4.0,1124,B081X69ZL7,"Suitable For : Casual Backpacks , Laptop Backpacks ,School Bags ,Office Backpacks ,College Bag ,Daypacks , Travel Backpack , Casual Bags, Backpacks , BagpacksPadded Back Panel And Padded Shoulder Straps; Adjustable Padded Shoulder Straps / 2 Bottle Holders / Padded Top-Handle / Reflector LogoFabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 45 Cm X 31 Cm X 22 CmCompartments: 5 (Padded) + 1 Front Easy-Access Pocket; Age Range Description: Kid; Special Features: Chest Strap; Closure Type: ZipperClosure Type: Zipper; Age Range Description: Kid",AFN FASHION,"AFN FASHION brings a fashionable backpack. This full-featured pack makes space for everything essential with multiple zip pockets on the exterior, plus a ready-to-go interior with padded and other storage solutions."
https://www.amazon.in//Motherly-Diaper-Mothers-Multipurpose-Maternity/dp/B09W5Q73DG/ref=sr_1_52?keywords=bags&qid=1653393335&sr=8-52,"Motherly Baby Diaper Bags for Mothers, Multipurpose Maternity Bag for Mom for Travel  ",1699,4.6,28,B09W5Q73DG,"WEIGHT, MEASUREMENT, AND FABRIC: The bag weighs 680 grams and measures 40 cm x 26 cm x 16 cm. It is made of waterproof Oxford Fabric.POCKET SYSTEM: Total 13 well-sized pockets for accessible storage & organizing. The 3 insulated milk bottle pockets can accommodate any bottle up to 20 cm in height. There are 2 dry & wet sections for separating soiled clothes from dry ones, 1 in the front and 1 at the back.Anti-theft back pocket keeps your phone, notepads, tabs, etc.CONVENIENT FEATURES: Top & back openings for 2-way-accessibility so that you don't have to first take out everything to reach to a thing that is placed at the bottom. Key chain clip provides for a hassle free search of your keys anytime! The D-rings can be attached to your stroller hook and you can enjoy a hands-free walk. A 6.5-cm wide mesh cushioned back straps for irritation free 3-way carrying (adjustable).CARE INSTRUCTION: Hand wipe with a damp cloth. Use a mild cleanser. Do not bleach. Do not iron.",AFN FASHION,"DISCLAIMER: Due to the difference in your monitor/screen resolution, the image may not reflect the actual color of the item. However, the style is the same as shown in the images. Also, please allow 1-3 cm deviation due to manual measurement and different measurement methods."
https://www.amazon.in//Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_53?keywords=bags&qid=1653393335&sr=8-53,"Genie Flamenco2 Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Sky Blue)  ",679,4.3,480,B08YF1XJXY,,,
https://www.amazon.in//Northzone-Polyester-School-Backpack-Compartment/dp/B08679WRLW/ref=sr_1_54?keywords=bags&qid=1653393335&sr=8-54,Northzone Laptop Bag/College Bag/School Bag/Office Bag/Waterproof Bag/Travel Bag/Casual Backpack/Trending Backpack (Black1) 40L Backpack  ,593,4.1,2819,B08679WRLW,Casual Backpack with Laptop CompartmentColour- BlackMaterial- PolyesterPattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: ZipperPattern Name: Solid; Closure Type: Zipper; Pocket Description: Utility Pocket,AFN FASHION,"A sporty versatile Backpack from Northzone. It has a top opening compartment for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back."
https://www.amazon.in//Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_55?keywords=bags&qid=1653393335&sr=8-55,Fristo Women's Handbag (FRB-315_Red)  ,489,4.0,4759,B07MNRTDK5,,,
https://www.amazon.in//Motherly-Diaper-Mothers-Backpack-Travel/dp/B09W2JP5BC/ref=sr_1_56?keywords=bags&qid=1653393335&sr=8-56,"Motherly Baby Diaper Bags for Mothers, Backpack for Mom for Travel  ",1399,4.5,17,B09W2JP5BC,"Capacity: 19 liters, Weight: 620 gm.Material: Waterproof Oxford Fabric.Pocketing system: Total 12 well-sized pockets for accessible storage & organizing.Other thoughtful provisions: Dry & wet section at the back for separating soiled clothes from dry ones. Anti-theft back pocket for the safety of your phone, notepads, tabs, etc. Top & back openings for 2-way-reachability. Key chain clip to find your key in a hassle free manner. D-rings to attach to the stroller through stroller hooks so that your hands are free always for your kid.Care instructions: Hand wipe with a damp cloth. Use a mild cleanser. Do not bleach. Do not iron.",AFN FASHION,"Our Quick Pack Diaper Backpack, as the name suggests, is an economical, travel-friendly, waterproof, lightweight, spacious, and easy to clean and handle mom’s baby care accessory that is a bargain to buy. It has total 12 multi-utility pockets for effortless organizing. Attach it to baby stroller with the help of the D-rings given at the back. It has an easy grab-top handle to make it a brilliant carry companion. This is a thoughtful and sincere gift option for the moms and moms-to-be(s) in your lives. Whether you are handling things solo or traveling with your peeps, Motherly Diaper Bags are bound to make a lifestyle statement among your friends and family!!!"
https://www.amazon.in//ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_57?keywords=bags&qid=1653393335&sr=8-57,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown)  ,1456,4.3,692,B0756WRR9Z,,,
https://www.amazon.in//gp/bestsellers/luggage/1984990031/ref=sr_bs_9_1984990031_1,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)  ",219,4.3,5911,B07FQMN9VN,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04729511PHM8UA52QV8R&url=%2FK-556-Resistant-Travelling-Accessories-Multi-Colour%2Fdp%2FB098MKJN15%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1653393335%26sr%3D8-59-spons%26psc%3D1&qualifier=1653393335&id=4854606793626077&widgetName=sp_mtf,Praxan K-556 Stylish Hunter Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric | Perfect for Carry Travelling Accessories Safely (Multi-Colour)  ,679,3.4,29,B098MKJN15,"Teconica :- Hunter Anti Theft bag will be come in Different Colors, this Waterproof Business Travel Laptop Bag with USB Cable and Built in Charging Port for College and Office Work Grey Anti theft Backpack comes with USB Charging Point. : As we all know that phone snatching is common theft now a days, but now you can talk or listen music without worry, just connect your phone with earphone and enjoy.Teconica :- Stylish And Spacious Inner Space : A Fashionable and Stylish Band For Safety of Your Laptop. We designed it in such way that you can Keep Your Laptop And Bigger Size I-Pad In It.Teconica :- Anti Theft Backpack - This quality Backpack apply anti-theft design technology. The zipper of the main pocket is fully hidden in the back of this bag, so that nobody will easily open your backpack. This backpack is equipped with a secret pocket which is behind the bag. It's used for travelling, work or school.Teconica :- Ultra light and large capacity - this classy backpack is made with your convenience in mind. it is lighter in weight, including 1 main pockets and 7 inner small pockets For Laptop, iphone, ipad, pen, keys, wallet, books, clothes,bottle and more. Grey colour anti theft light weight casual waterproof backpack for men and women for stylish office use as well as for trendy college and school studentsTeconica :- Multi Colour Anti Theft Light Weight Casual Waterproof Backpack for Men and Women for Stylish Office use as well as for Trendy College and School students",Teconica,"Teconica :- Anti Theft Waterproof Business Travel Laptop Bag with USB Cable and Built in Charging Port Backpacks are handy and can store and organize anything you want - books, clothes, food etc. With many zips and pockets to segregate your belongings, they are also stylish and convenient to use. The material Fabric is sturdy, soft and durable which makes it perfect for bags. They can be designed and colored to choices available. Soft material and easy-to-clean lining makes for the perfect backpack for kids or grownup of any age."
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0910309BEHVLPWI1AK6&url=%2FStrabo-Business-Backpack-Resistant-Warranty%2Fdp%2FB09V5F12JW%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1653393335%26sr%3D8-60-spons%26psc%3D1%26smid%3DA2RYUDPXWQUWC3&qualifier=1653393335&id=4854606793626077&widgetName=sp_mtf,Strabo Nexa 32 L Laptop Office/School/Travel/Business Backpack Water Resistant /Fits Up to 15.6 Inch Laptop with 1 Year Warranty  ,799,5.0,8,B09V5F12JW,"High Quality, Durable and Water Repellant FabricMesh pockets on both sides to accommodate your water bottle and umbrellaFront storage pocket keeps smaller items neatly organized and easy to accessEasy To Access Side Pocket,Top Grab HandleTwo spacious compartments with padded protective pouch for a 15 inch Laptop + Organizer",Strabo,"Strabo Nexa is a classy Backpack, ergonomically designed for all ages, genders and purposes which houses everything in two large compartments & one exterior pocket.This backpack is especially designed for today's fast paced world,where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips."
https://www.amazon.in//Pagwin-Waterproof-Backpack-College-Business/dp/B09VZC6C8W/ref=sr_1_61?keywords=bags&qid=1653393335&sr=8-61,Pagwin 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025)  ,549,3.2,24,B09VZC6C8W,"Care Instructions: Wipe with Dry ClothPattern Type : Pure Color || Closure Type : Zipper || Gender : UnisexMaterial : Nylon Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder StrapsTwo Side Water Bottle Pockets || Two Main Compartment And A Front PocketDimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/NotebooksEco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry",PAGWIN STORE,"A sporty versatile Laptop Backpack from PAGWIN, made of Polyester. It has a top opening compartment & 3 for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back."
https://www.amazon.in//POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_62?keywords=bags&qid=1653393335&sr=8-62,"POLESTAR Noble 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, made with polyester, 1 year warranty  ",639.20,4.0,15098,B07PQQ8M7B,"✅DIMENSIONS: 31 Cm x 22 Cm x 45 Cm, CAPACITY: 32 Litres✅NUMBER OF COMPARTMENTS: 3 full size compartments & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches✅MATERIAL: Polyester, Water Resistant, COLOR: Navy Blue✅SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable straps, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets✅CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product",POLESTAR,"This quality casual day pack comes without any bells and whistles. The clean silhouette is fashionable and modern while still having a heritage feel. There’s nothing complicated on this bag, just a 3 spacious main chamber for books and binders. The product is made from polyester on the inside and outside It features : very Lite in weight backpack with spacious compartments, soft shell, zipper closure, shoulder strap and is targeted towards both the genders to be used during day trips , school or college."
https://www.amazon.in//Casual-Travel-Backpack-School-College/dp/B09PVCF9F8/ref=sr_1_63?keywords=bags&qid=1653393335&sr=8-63,Blue 45 LTR Casual Travel Backpack School bag College bag Laptop bag 7kgs cabin bag  ,503,5.0,3,B09PVCF9F8,,,
https://www.amazon.in//Auxter-Marshmello-liters-Backpack-Comaprtments/dp/B07W447SNY/ref=sr_1_64?keywords=bags&qid=1653393335&sr=8-64,Auxter 36 liters Casual Backpack School Bag-3 Comaprtments  ,578.68,4.0,1368,B07W447SNY,"Suitable for : School bags , casual backpacks , laptop backpacks , daypacks , Travel backpack , Casual bags, Backpacks ,college bag , bagpacks",AUXTER,"This Auxter new “ Soldier ” range is here with School Bags and Casual Backpacks in very Vibrant and bright Colors.These Backpacks are made from durable & Lite Weight material which includes adjustable straps for ease in carrying for everyday purpose. 3 large Compartments and two internal Mesh pockets for stationery, Electronic accessories storage. In addition, Spacious Compartments is good enough for books , Clothes Etc. Two Side Pockets are for Umbrella , water bottle and extra Carrying Space for instance,. Overall, this bag suits the need of School , college, Office and travel requirements."
https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_65?keywords=bags&qid=1653393335&sr=8-65,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)  ",349,4.2,2677,B088XB5XY8,,,
https://www.amazon.in//Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_66?keywords=bags&qid=1653393335&sr=8-66,Safari 45 Ltrs Black Large/Travel/Office Laptop Backpack (Seek 45L 21 OB BLK)  ,2599,4.5,3291,B07BZ5VC4H,"Laptop Compatibility: Yes, Laptop Size: 17 inchesOuter Material: Polyester, Color: BlackWeight: 1.20 grams; Dimensions: 53 cms x 32 cms x 27 cms (LxWxH)Number of compartments: 1; Warranty type: Manufacturer; 18 monthsClosure Type: Zipper; Special Features: Back Padding; Pocket Description: Utility Pocket; Age Range Description: Adult",Safari Industries (India) Ltd,"Meet seek! One of its kind of an overnighter backpack. It has a unique luggage like opening or we can also call it book opening. It is expandable up to 5 cm as well. Made out of pvc fabric, it has got a very elegant look. On the inside cross packing straps are provided to help you pack well. Also there is a convi pack available like the one available in luggage's. It has a 17"" laptop compatible section and also a tablet section. It has a capacity of 45 liters hence it is provided with load stabilizers on shoulder straps like the one's available in rucksacks. A perfect bag for a leisure or an official trip of 2-3 days."
